S_INFO_WINDCODE,S_INFO_COMPNAME,INDUSTRIESALIAS,INDUSTRIESNAME,INDUSTRIESCODE,REPORT_PERIOD,S_FA_EBT_TTM,ENTRY_DT,REMOVE_DT
000735.SZ,罗牛山股份有限公司,110702,生猪养殖,7601060100000000,20230331,234097050.25,19970611,
000735.SZ,罗牛山股份有限公司,110702,生猪养殖,7601060100000000,20221231,111727773.95,19970611,
000735.SZ,罗牛山股份有限公司,110702,生猪养殖,7601060100000000,20220930,-305448444.49,19970611,
000735.SZ,罗牛山股份有限公司,110702,生猪养殖,7601060100000000,20220630,-510889041.56,19970611,
000735.SZ,罗牛山股份有限公司,110702,生猪养殖,7601060100000000,20220331,-551965605.19,19970611,
000735.SZ,罗牛山股份有限公司,110702,生猪养殖,7601060100000000,20211231,-467135290.23,19970611,
000735.SZ,罗牛山股份有限公司,110702,生猪养殖,7601060100000000,20210930,-195399666.46,19970611,
000735.SZ,罗牛山股份有限公司,110702,生猪养殖,7601060100000000,20210630,22652901.87,19970611,
000735.SZ,罗牛山股份有限公司,110702,生猪养殖,7601060100000000,20210331,92105308.71,19970611,
000735.SZ,罗牛山股份有限公司,110702,生猪养殖,7601060100000000,20201231,82172413.79,19970611,
000735.SZ,罗牛山股份有限公司,110702,生猪养殖,7601060100000000,20200930,193233313.52,19970611,
000735.SZ,罗牛山股份有限公司,110702,生猪养殖,7601060100000000,20200630,155374938.85,19970611,
000735.SZ,罗牛山股份有限公司,110702,生猪养殖,7601060100000000,20200331,73129788.59,19970611,
000735.SZ,罗牛山股份有限公司,110702,生猪养殖,7601060100000000,20191231,30061581.95,19970611,
000735.SZ,罗牛山股份有限公司,110702,生猪养殖,7601060100000000,20190930,-28099048.25,19970611,
000735.SZ,罗牛山股份有限公司,110702,生猪养殖,7601060100000000,20190630,42554211.25,19970611,
000735.SZ,罗牛山股份有限公司,110702,生猪养殖,7601060100000000,20190331,79029158.84,19970611,
000735.SZ,罗牛山股份有限公司,110702,生猪养殖,7601060100000000,20181231,425176949.21,19970611,
000735.SZ,罗牛山股份有限公司,110702,生猪养殖,7601060100000000,20180930,430904710.25,19970611,
000735.SZ,罗牛山股份有限公司,110702,生猪养殖,7601060100000000,20180630,387968962.2,19970611,
000735.SZ,罗牛山股份有限公司,110702,生猪养殖,7601060100000000,20180331,441814833.42,19970611,
000735.SZ,罗牛山股份有限公司,110702,生猪养殖,7601060100000000,20171231,221760734.97,19970611,
000735.SZ,罗牛山股份有限公司,110702,生猪养殖,7601060100000000,20170930,214190024.57,19970611,
000735.SZ,罗牛山股份有限公司,110702,生猪养殖,7601060100000000,20170630,250130403.54,19970611,
000735.SZ,罗牛山股份有限公司,110702,生猪养殖,7601060100000000,20170331,211237321.08,19970611,
000735.SZ,罗牛山股份有限公司,110702,生猪养殖,7601060100000000,20161231,107305002.23,19970611,
000735.SZ,罗牛山股份有限公司,110702,生猪养殖,7601060100000000,20160930,128806394.11,19970611,
000735.SZ,罗牛山股份有限公司,110702,生猪养殖,7601060100000000,20160630,101132138.04,19970611,
000735.SZ,罗牛山股份有限公司,110702,生猪养殖,7601060100000000,20160331,71126494.12,19970611,
000735.SZ,罗牛山股份有限公司,110702,生猪养殖,7601060100000000,20151231,77123296.19,19970611,
000735.SZ,罗牛山股份有限公司,110702,生猪养殖,7601060100000000,20150930,61779982.63,19970611,
000735.SZ,罗牛山股份有限公司,110702,生猪养殖,7601060100000000,20150630,54970572.31,19970611,
000735.SZ,罗牛山股份有限公司,110702,生猪养殖,7601060100000000,20150331,125046225.55,19970611,
000735.SZ,罗牛山股份有限公司,110702,生猪养殖,7601060100000000,20141231,89016869.88,19970611,
000735.SZ,罗牛山股份有限公司,110702,生猪养殖,7601060100000000,20140930,128968758.87,19970611,
000735.SZ,罗牛山股份有限公司,110702,生猪养殖,7601060100000000,20140630,118807006.15,19970611,
000735.SZ,罗牛山股份有限公司,110702,生猪养殖,7601060100000000,20140331,35016753.13,19970611,
000735.SZ,罗牛山股份有限公司,110702,生猪养殖,7601060100000000,20131231,59953054.46,19970611,
000735.SZ,罗牛山股份有限公司,110702,生猪养殖,7601060100000000,20130930,31573379.66,19970611,
000735.SZ,罗牛山股份有限公司,110702,生猪养殖,7601060100000000,20130630,5495552.72,19970611,
000735.SZ,罗牛山股份有限公司,110702,生猪养殖,7601060100000000,20130331,35161392.07,19970611,
000735.SZ,罗牛山股份有限公司,110702,生猪养殖,7601060100000000,20121231,38886076.88,19970611,
000735.SZ,罗牛山股份有限公司,110702,生猪养殖,7601060100000000,20120930,59067612.78,19970611,
000735.SZ,罗牛山股份有限公司,110702,生猪养殖,7601060100000000,20120630,72296044.51,19970611,
000735.SZ,罗牛山股份有限公司,110702,生猪养殖,7601060100000000,20120331,71157587.47,19970611,
000735.SZ,罗牛山股份有限公司,110702,生猪养殖,7601060100000000,20111231,69122826.09,19970611,
000735.SZ,罗牛山股份有限公司,110702,生猪养殖,7601060100000000,20110930,53272347.62,19970611,
000735.SZ,罗牛山股份有限公司,110702,生猪养殖,7601060100000000,20110630,41932054.64,19970611,
000735.SZ,罗牛山股份有限公司,110702,生猪养殖,7601060100000000,20110331,35619604.17,19970611,
000735.SZ,罗牛山股份有限公司,110702,生猪养殖,7601060100000000,20101231,33965280.02,19970611,
000735.SZ,罗牛山股份有限公司,110702,生猪养殖,7601060100000000,20100930,53718484.62,19970611,
000735.SZ,罗牛山股份有限公司,110702,生猪养殖,7601060100000000,20100630,49798425.96,19970611,
000735.SZ,罗牛山股份有限公司,110702,生猪养殖,7601060100000000,20100331,61648880.31,19970611,
000735.SZ,罗牛山股份有限公司,110702,生猪养殖,7601060100000000,20091231,66453873.03,19970611,
000735.SZ,罗牛山股份有限公司,110702,生猪养殖,7601060100000000,20090930,-1176135.13,19970611,
000735.SZ,罗牛山股份有限公司,110702,生猪养殖,7601060100000000,20090630,6892784.53,19970611,
000735.SZ,罗牛山股份有限公司,110702,生猪养殖,7601060100000000,20090331,82185098.98,19970611,
000735.SZ,罗牛山股份有限公司,110702,生猪养殖,7601060100000000,20081231,88517972.03,19970611,
000735.SZ,罗牛山股份有限公司,110702,生猪养殖,7601060100000000,20080930,418455878.93,19970611,
000735.SZ,罗牛山股份有限公司,110702,生猪养殖,7601060100000000,20080630,423743039.04,19970611,
000735.SZ,罗牛山股份有限公司,110702,生猪养殖,7601060100000000,20080331,408570514.01,19970611,
000735.SZ,罗牛山股份有限公司,110702,生猪养殖,7601060100000000,20071231,394981661.05,19970611,
000735.SZ,罗牛山股份有限公司,110702,生猪养殖,7601060100000000,20070930,-23952150.61,19970611,
000735.SZ,罗牛山股份有限公司,110702,生猪养殖,7601060100000000,20070630,-32061875.04,19970611,
000735.SZ,罗牛山股份有限公司,110702,生猪养殖,7601060100000000,20070331,-101008941.5,19970611,
000735.SZ,罗牛山股份有限公司,110702,生猪养殖,7601060100000000,20061231,-105164998.5,19970611,
000735.SZ,罗牛山股份有限公司,110702,生猪养殖,7601060100000000,20060930,-72546830.94,19970611,
000735.SZ,罗牛山股份有限公司,110702,生猪养殖,7601060100000000,20060630,-103719514.26,19970611,
000735.SZ,罗牛山股份有限公司,110702,生猪养殖,7601060100000000,20060331,-105457068.84,19970611,
000735.SZ,罗牛山股份有限公司,110702,生猪养殖,7601060100000000,20051231,-100936224.95,19970611,
000735.SZ,罗牛山股份有限公司,110702,生猪养殖,7601060100000000,20050930,-22725613.99,19970611,
000735.SZ,罗牛山股份有限公司,110702,生猪养殖,7601060100000000,20050630,8696165.44,19970611,
000735.SZ,罗牛山股份有限公司,110702,生猪养殖,7601060100000000,20050331,11336721.95,19970611,
000735.SZ,罗牛山股份有限公司,110702,生猪养殖,7601060100000000,20041231,12286400.02,19970611,
000735.SZ,罗牛山股份有限公司,110702,生猪养殖,7601060100000000,20040930,14582227.49,19970611,
000735.SZ,罗牛山股份有限公司,110702,生猪养殖,7601060100000000,20040630,16762425.16,19970611,
000735.SZ,罗牛山股份有限公司,110702,生猪养殖,7601060100000000,20040331,18413462.39,19970611,
000735.SZ,罗牛山股份有限公司,110702,生猪养殖,7601060100000000,20031231,20913530.23,19970611,
000735.SZ,罗牛山股份有限公司,110702,生猪养殖,7601060100000000,20030930,27126971.96,19970611,
000735.SZ,罗牛山股份有限公司,110702,生猪养殖,7601060100000000,20030630,31962139.27,19970611,
000735.SZ,罗牛山股份有限公司,110702,生猪养殖,7601060100000000,20030331,32593525.15,19970611,
000735.SZ,罗牛山股份有限公司,110702,生猪养殖,7601060100000000,20021231,38561909.77,19970611,
000735.SZ,罗牛山股份有限公司,110702,生猪养殖,7601060100000000,20020930,70551579.11,19970611,
000735.SZ,罗牛山股份有限公司,110702,生猪养殖,7601060100000000,20020630,54675881.29,19970611,
000735.SZ,罗牛山股份有限公司,110702,生猪养殖,7601060100000000,20020331,70551579.11,19970611,
000735.SZ,罗牛山股份有限公司,110702,生猪养殖,7601060100000000,20011231,70551579.11,19970611,
000735.SZ,罗牛山股份有限公司,110702,生猪养殖,7601060100000000,20010630,51474766.33,19970611,
000735.SZ,罗牛山股份有限公司,110702,生猪养殖,7601060100000000,20001231,83167245.59,19970611,
000735.SZ,罗牛山股份有限公司,110702,生猪养殖,7601060100000000,20000630,106097043.09,19970611,
000735.SZ,罗牛山股份有限公司,110702,生猪养殖,7601060100000000,19991231,50906516.93,19970611,
000735.SZ,罗牛山股份有限公司,110702,生猪养殖,7601060100000000,19990630,57358849.45,19970611,
000735.SZ,罗牛山股份有限公司,110702,生猪养殖,7601060100000000,19981231,68971948.77,19970611,
000735.SZ,罗牛山股份有限公司,110702,生猪养殖,7601060100000000,19980630,45287589.31,19970611,
000735.SZ,罗牛山股份有限公司,110702,生猪养殖,7601060100000000,19971231,49216489.5,19970611,
000735.SZ,罗牛山股份有限公司,110702,生猪养殖,7601060100000000,19970630,33010698.41,19970611,
000735.SZ,罗牛山股份有限公司,110702,生猪养殖,7601060100000000,19961231,33010698.41,19970611,
000735.SZ,罗牛山股份有限公司,110702,生猪养殖,7601060100000000,19951231,33677000.0,19970611,
000735.SZ,罗牛山股份有限公司,110702,生猪养殖,7601060100000000,19941231,24692000.0,19970611,
000876.SZ,新希望六和股份有限公司,110702,生猪养殖,7601060100000000,20230331,-283839305.84,19980311,
000876.SZ,新希望六和股份有限公司,110702,生猪养殖,7601060100000000,20221231,-1759686382.39,19980311,
000876.SZ,新希望六和股份有限公司,110702,生猪养殖,7601060100000000,20220930,-6819973462.89,19980311,
000876.SZ,新希望六和股份有限公司,110702,生猪养殖,7601060100000000,20220630,-11415391352.67,19980311,
000876.SZ,新希望六和股份有限公司,110702,生猪养殖,7601060100000000,20220331,-13102549017.94,19980311,
000876.SZ,新希望六和股份有限公司,110702,生猪养殖,7601060100000000,20211231,-9090628934.58,19980311,
000876.SZ,新希望六和股份有限公司,110702,生猪养殖,7601060100000000,20210930,-5740627976.72,19980311,
000876.SZ,新希望六和股份有限公司,110702,生猪养殖,7601060100000000,20210630,-535608912.45,19980311,
000876.SZ,新希望六和股份有限公司,110702,生猪养殖,7601060100000000,20210331,4679374476.97,19980311,
000876.SZ,新希望六和股份有限公司,110702,生猪养殖,7601060100000000,20201231,6164152519.47,19980311,
000876.SZ,新希望六和股份有限公司,110702,生猪养殖,7601060100000000,20200930,8558455736.21,19980311,
000876.SZ,新希望六和股份有限公司,110702,生猪养殖,7601060100000000,20200630,8197169197.38,19980311,
000876.SZ,新希望六和股份有限公司,110702,生猪养殖,7601060100000000,20200331,7515863737.99,19980311,
000876.SZ,新希望六和股份有限公司,110702,生猪养殖,7601060100000000,20191231,6430733157.01,19980311,
000876.SZ,新希望六和股份有限公司,110702,生猪养殖,7601060100000000,20190930,4655752909.96,19980311,
000876.SZ,新希望六和股份有限公司,110702,生猪养殖,7601060100000000,20190630,3700748319.2,19980311,
000876.SZ,新希望六和股份有限公司,110702,生猪养殖,7601060100000000,20190331,3099738600.61,19980311,
000876.SZ,新希望六和股份有限公司,110702,生猪养殖,7601060100000000,20181231,2990684725.99,19980311,
000876.SZ,新希望六和股份有限公司,110702,生猪养殖,7601060100000000,20180930,2965121165.21,19980311,
000876.SZ,新希望六和股份有限公司,110702,生猪养殖,7601060100000000,20180630,3152337175.43,19980311,
000876.SZ,新希望六和股份有限公司,110702,生猪养殖,7601060100000000,20180331,3236779562.13,19980311,
000876.SZ,新希望六和股份有限公司,110702,生猪养殖,7601060100000000,20171231,3211011868.32,19980311,
000876.SZ,新希望六和股份有限公司,110702,生猪养殖,7601060100000000,20170930,3106634439.11,19980311,
000876.SZ,新希望六和股份有限公司,110702,生猪养殖,7601060100000000,20170630,2930752235.14,19980311,
000876.SZ,新希望六和股份有限公司,110702,生猪养殖,7601060100000000,20170331,3231280864.72,19980311,
000876.SZ,新希望六和股份有限公司,110702,生猪养殖,7601060100000000,20161231,3271004645.6,19980311,
000876.SZ,新希望六和股份有限公司,110702,生猪养殖,7601060100000000,20160930,3352464295.11,19980311,
000876.SZ,新希望六和股份有限公司,110702,生猪养殖,7601060100000000,20160630,3406343927.54,19980311,
000876.SZ,新希望六和股份有限公司,110702,生猪养殖,7601060100000000,20160331,3312907478.39,19980311,
000876.SZ,新希望六和股份有限公司,110702,生猪养殖,7601060100000000,20151231,3180389657.25,19980311,
000876.SZ,新希望六和股份有限公司,110702,生猪养殖,7601060100000000,20150930,3283609014.61,19980311,
000876.SZ,新希望六和股份有限公司,110702,生猪养殖,7601060100000000,20150630,3226788158.91,19980311,
000876.SZ,新希望六和股份有限公司,110702,生猪养殖,7601060100000000,20150331,3259602067.84,19980311,
000876.SZ,新希望六和股份有限公司,110702,生猪养殖,7601060100000000,20141231,2908111840.6,19980311,
000876.SZ,新希望六和股份有限公司,110702,生猪养殖,7601060100000000,20140930,3107423635.33,19980311,
000876.SZ,新希望六和股份有限公司,110702,生猪养殖,7601060100000000,20140630,2967444814.33,19980311,
000876.SZ,新希望六和股份有限公司,110702,生猪养殖,7601060100000000,20140331,2564311210.12,19980311,
000876.SZ,新希望六和股份有限公司,110702,生猪养殖,7601060100000000,20131231,2809801417.37,19980311,
000876.SZ,新希望六和股份有限公司,110702,生猪养殖,7601060100000000,20130930,2403574367.6,19980311,
000876.SZ,新希望六和股份有限公司,110702,生猪养殖,7601060100000000,20130630,2303454970.17,19980311,
000876.SZ,新希望六和股份有限公司,110702,生猪养殖,7601060100000000,20130331,2351210198.58,19980311,
000876.SZ,新希望六和股份有限公司,110702,生猪养殖,7601060100000000,20121231,2474975148.73,19980311,
000876.SZ,新希望六和股份有限公司,110702,生猪养殖,7601060100000000,20120930,4570917580.46,19980311,
000876.SZ,新希望六和股份有限公司,110702,生猪养殖,7601060100000000,20120630,4344851018.12,19980311,
000876.SZ,新希望六和股份有限公司,110702,生猪养殖,7601060100000000,20120331,4143094448.24,19980311,
000876.SZ,新希望六和股份有限公司,110702,生猪养殖,7601060100000000,20111231,3621839114.11,19980311,
000876.SZ,新希望六和股份有限公司,110702,生猪养殖,7601060100000000,20110930,1370644021.64,19980311,
000876.SZ,新希望六和股份有限公司,110702,生猪养殖,7601060100000000,20110630,1117061637.93,19980311,
000876.SZ,新希望六和股份有限公司,110702,生猪养殖,7601060100000000,20110331,930056641.72,19980311,
000876.SZ,新希望六和股份有限公司,110702,生猪养殖,7601060100000000,20101231,833687533.64,19980311,
000876.SZ,新希望六和股份有限公司,110702,生猪养殖,7601060100000000,20100930,630281862.47,19980311,
000876.SZ,新希望六和股份有限公司,110702,生猪养殖,7601060100000000,20100630,577484264.04,19980311,
000876.SZ,新希望六和股份有限公司,110702,生猪养殖,7601060100000000,20100331,596738470.06,19980311,
000876.SZ,新希望六和股份有限公司,110702,生猪养殖,7601060100000000,20091231,537641062.83,19980311,
000876.SZ,新希望六和股份有限公司,110702,生猪养殖,7601060100000000,20090930,450477246.09,19980311,
000876.SZ,新希望六和股份有限公司,110702,生猪养殖,7601060100000000,20090630,413606423.63,19980311,
000876.SZ,新希望六和股份有限公司,110702,生猪养殖,7601060100000000,20090331,344214414.16,19980311,
000876.SZ,新希望六和股份有限公司,110702,生猪养殖,7601060100000000,20081231,309742092.75,19980311,
000876.SZ,新希望六和股份有限公司,110702,生猪养殖,7601060100000000,20080930,420653675.23,19980311,
000876.SZ,新希望六和股份有限公司,110702,生猪养殖,7601060100000000,20080630,419880191.41,19980311,
000876.SZ,新希望六和股份有限公司,110702,生猪养殖,7601060100000000,20080331,397273808.01,19980311,
000876.SZ,新希望六和股份有限公司,110702,生猪养殖,7601060100000000,20071231,397143900.48,19980311,
000876.SZ,新希望六和股份有限公司,110702,生猪养殖,7601060100000000,20070930,420754980.08,19980311,
000876.SZ,新希望六和股份有限公司,110702,生猪养殖,7601060100000000,20070630,381944097.31,19980311,
000876.SZ,新希望六和股份有限公司,110702,生猪养殖,7601060100000000,20070331,329521909.9,19980311,
000876.SZ,新希望六和股份有限公司,110702,生猪养殖,7601060100000000,20061231,319360874.28,19980311,
000876.SZ,新希望六和股份有限公司,110702,生猪养殖,7601060100000000,20060930,325378521.67,19980311,
000876.SZ,新希望六和股份有限公司,110702,生猪养殖,7601060100000000,20060630,296092106.16,19980311,
000876.SZ,新希望六和股份有限公司,110702,生猪养殖,7601060100000000,20060331,256166631.15,19980311,
000876.SZ,新希望六和股份有限公司,110702,生猪养殖,7601060100000000,20051231,258881068.89,19980311,
000876.SZ,新希望六和股份有限公司,110702,生猪养殖,7601060100000000,20050930,217474342.27,19980311,
000876.SZ,新希望六和股份有限公司,110702,生猪养殖,7601060100000000,20050630,230234239.86,19980311,
000876.SZ,新希望六和股份有限公司,110702,生猪养殖,7601060100000000,20050331,246720839.6,19980311,
000876.SZ,新希望六和股份有限公司,110702,生猪养殖,7601060100000000,20041231,216583109.04,19980311,
000876.SZ,新希望六和股份有限公司,110702,生猪养殖,7601060100000000,20040930,194627383.25,19980311,
000876.SZ,新希望六和股份有限公司,110702,生猪养殖,7601060100000000,20040630,193192562.98,19980311,
000876.SZ,新希望六和股份有限公司,110702,生猪养殖,7601060100000000,20040331,175946427.36,19980311,
000876.SZ,新希望六和股份有限公司,110702,生猪养殖,7601060100000000,20031231,170853243.48,19980311,
000876.SZ,新希望六和股份有限公司,110702,生猪养殖,7601060100000000,20030930,181541890.3,19980311,
000876.SZ,新希望六和股份有限公司,110702,生猪养殖,7601060100000000,20030630,165886234.19,19980311,
000876.SZ,新希望六和股份有限公司,110702,生猪养殖,7601060100000000,20030331,151452044.11,19980311,
000876.SZ,新希望六和股份有限公司,110702,生猪养殖,7601060100000000,20021231,137548071.86,19980311,
000876.SZ,新希望六和股份有限公司,110702,生猪养殖,7601060100000000,20020930,97381673.04,19980311,
000876.SZ,新希望六和股份有限公司,110702,生猪养殖,7601060100000000,20020630,102650053.38,19980311,
000876.SZ,新希望六和股份有限公司,110702,生猪养殖,7601060100000000,20020331,97381673.04,19980311,
000876.SZ,新希望六和股份有限公司,110702,生猪养殖,7601060100000000,20011231,97381673.04,19980311,
000876.SZ,新希望六和股份有限公司,110702,生猪养殖,7601060100000000,20010630,67274902.22,19980311,
000876.SZ,新希望六和股份有限公司,110702,生猪养殖,7601060100000000,20001231,60659679.79,19980311,
000876.SZ,新希望六和股份有限公司,110702,生猪养殖,7601060100000000,20000630,98324615.14,19980311,
000876.SZ,新希望六和股份有限公司,110702,生猪养殖,7601060100000000,19991231,72419464.32,19980311,
000876.SZ,新希望六和股份有限公司,110702,生猪养殖,7601060100000000,19990630,50015358.27,19980311,
000876.SZ,新希望六和股份有限公司,110702,生猪养殖,7601060100000000,19981231,59337688.35,19980311,
000876.SZ,新希望六和股份有限公司,110702,生猪养殖,7601060100000000,19980630,56553999.69,19980311,
000876.SZ,新希望六和股份有限公司,110702,生猪养殖,7601060100000000,19971231,62792068.25,19980311,
000876.SZ,新希望六和股份有限公司,110702,生猪养殖,7601060100000000,19970630,58876992.38,19980311,
000876.SZ,新希望六和股份有限公司,110702,生猪养殖,7601060100000000,19961231,58876992.38,19980311,
000876.SZ,新希望六和股份有限公司,110702,生猪养殖,7601060100000000,19951231,55290636.83,19980311,
000876.SZ,新希望六和股份有限公司,110702,生猪养殖,7601060100000000,19941231,35888099.44,19980311,
001201.SZ,东瑞食品集团股份有限公司,110702,生猪养殖,7601060100000000,20230331,-102687065.9,20210415,
001201.SZ,东瑞食品集团股份有限公司,110702,生猪养殖,7601060100000000,20221231,55780588.66,20210415,
001201.SZ,东瑞食品集团股份有限公司,110702,生猪养殖,7601060100000000,20220930,-7994676.81,20210415,
001201.SZ,东瑞食品集团股份有限公司,110702,生猪养殖,7601060100000000,20220630,-67542690.02,20210415,
001201.SZ,东瑞食品集团股份有限公司,110702,生猪养殖,7601060100000000,20220331,4382893.79,20210415,
001201.SZ,东瑞食品集团股份有限公司,110702,生猪养殖,7601060100000000,20211231,224313502.36,20210415,
001201.SZ,东瑞食品集团股份有限公司,110702,生猪养殖,7601060100000000,20210930,387241009.86,20210415,
001201.SZ,东瑞食品集团股份有限公司,110702,生猪养殖,7601060100000000,20210630,603095765.87,20210415,
001201.SZ,东瑞食品集团股份有限公司,110702,生猪养殖,7601060100000000,20210331,693819028.22,20210415,
001201.SZ,东瑞食品集团股份有限公司,110702,生猪养殖,7601060100000000,20201231,693819028.22,20210415,
001201.SZ,东瑞食品集团股份有限公司,110702,生猪养殖,7601060100000000,20200930,267552404.88,20210415,
001201.SZ,东瑞食品集团股份有限公司,110702,生猪养殖,7601060100000000,20200630,267552404.88,20210415,
001201.SZ,东瑞食品集团股份有限公司,110702,生猪养殖,7601060100000000,20191231,267552404.88,20210415,
001201.SZ,东瑞食品集团股份有限公司,110702,生猪养殖,7601060100000000,20181231,11531245.09,20210415,
001201.SZ,东瑞食品集团股份有限公司,110702,生猪养殖,7601060100000000,20171231,55989173.84,20210415,
001201.SZ,东瑞食品集团股份有限公司,110702,生猪养殖,7601060100000000,20170630,95776171.8,20210415,
001201.SZ,东瑞食品集团股份有限公司,110702,生猪养殖,7601060100000000,20161231,95776171.8,20210415,
001201.SZ,东瑞食品集团股份有限公司,110702,生猪养殖,7601060100000000,20151231,21413811.77,20210415,
001201.SZ,东瑞食品集团股份有限公司,110702,生猪养殖,7601060100000000,20141231,-25438138.24,20210415,
002124.SZ,天邦食品股份有限公司,110702,生猪养殖,7601060100000000,20230331,481463238.58,20070402,
002124.SZ,天邦食品股份有限公司,110702,生猪养殖,7601060100000000,20221231,476409506.33,20070402,
002124.SZ,天邦食品股份有限公司,110702,生猪养殖,7601060100000000,20220930,-722659570.46,20070402,
002124.SZ,天邦食品股份有限公司,110702,生猪养殖,7601060100000000,20220630,-3185221839.19,20070402,
002124.SZ,天邦食品股份有限公司,110702,生猪养殖,7601060100000000,20220331,-5271881991.77,20070402,
002124.SZ,天邦食品股份有限公司,110702,生猪养殖,7601060100000000,20211231,-4398633336.38,20070402,
002124.SZ,天邦食品股份有限公司,110702,生猪养殖,7601060100000000,20210930,-2254785610.34,20070402,
002124.SZ,天邦食品股份有限公司,110702,生猪养殖,7601060100000000,20210630,1089984262.87,20070402,
002124.SZ,天邦食品股份有限公司,110702,生猪养殖,7601060100000000,20210331,2976340048.04,20070402,
002124.SZ,天邦食品股份有限公司,110702,生猪养殖,7601060100000000,20201231,3251929903.21,20070402,
002124.SZ,天邦食品股份有限公司,110702,生猪养殖,7601060100000000,20200930,2916243084.71,20070402,
002124.SZ,天邦食品股份有限公司,110702,生猪养殖,7601060100000000,20200630,2026135907.62,20070402,
002124.SZ,天邦食品股份有限公司,110702,生猪养殖,7601060100000000,20200331,939730203.81,20070402,
002124.SZ,天邦食品股份有限公司,110702,生猪养殖,7601060100000000,20191231,126547885.52,20070402,
002124.SZ,天邦食品股份有限公司,110702,生猪养殖,7601060100000000,20190930,-647149333.66,20070402,
002124.SZ,天邦食品股份有限公司,110702,生猪养殖,7601060100000000,20190630,-1008864751.76,20070402,
002124.SZ,天邦食品股份有限公司,110702,生猪养殖,7601060100000000,20190331,-919010328.21,20070402,
002124.SZ,天邦食品股份有限公司,110702,生猪养殖,7601060100000000,20181231,-548514205.15,20070402,
002124.SZ,天邦食品股份有限公司,110702,生猪养殖,7601060100000000,20180930,186776036.72,20070402,
002124.SZ,天邦食品股份有限公司,110702,生猪养殖,7601060100000000,20180630,229958558.1,20070402,
002124.SZ,天邦食品股份有限公司,110702,生猪养殖,7601060100000000,20180331,257595731.3,20070402,
002124.SZ,天邦食品股份有限公司,110702,生猪养殖,7601060100000000,20171231,277072616.27,20070402,
002124.SZ,天邦食品股份有限公司,110702,生猪养殖,7601060100000000,20170930,266253051.69,20070402,
002124.SZ,天邦食品股份有限公司,110702,生猪养殖,7601060100000000,20170630,319646767.26,20070402,
002124.SZ,天邦食品股份有限公司,110702,生猪养殖,7601060100000000,20170331,367835502.31,20070402,
002124.SZ,天邦食品股份有限公司,110702,生猪养殖,7601060100000000,20161231,383805473.07,20070402,
002124.SZ,天邦食品股份有限公司,110702,生猪养殖,7601060100000000,20160930,412742315.8,20070402,
002124.SZ,天邦食品股份有限公司,110702,生猪养殖,7601060100000000,20160630,351659262.18,20070402,
