,S_INFO_WINDCODE,S_INFO_COMPNAME,INDUSTRIESALIAS,INDUSTRIESNAME,INDUSTRIESCODE,REPORT_PERIOD,S_FA_GR_TTM,S_FA_GROSSMARGIN_TTM,ENTRY_DT,REMOVE_DT
0,000702.SZ,湖南正虹科技发展股份有限公司,1104,饲料,7601040000000000,19931231,253802716.0,48035381.0,19970318,
1,000702.SZ,湖南正虹科技发展股份有限公司,1104,饲料,7601040000000000,19941231,351146907.0,52792871.0,19970318,
2,000702.SZ,湖南正虹科技发展股份有限公司,1104,饲料,7601040000000000,19951231,430532601.0,62101377.0,19970318,
3,000702.SZ,湖南正虹科技发展股份有限公司,1104,饲料,7601040000000000,19961231,442629787.6,74193892.75,19970318,
4,000702.SZ,湖南正虹科技发展股份有限公司,1104,饲料,7601040000000000,19970630,442629787.6,74193892.75,19970318,
5,000702.SZ,湖南正虹科技发展股份有限公司,1104,饲料,7601040000000000,19971231,624196596.54,105113686.11,19970318,
6,000702.SZ,湖南正虹科技发展股份有限公司,1104,饲料,7601040000000000,19980630,638286928.3,-127538644.82,19970318,
7,000702.SZ,湖南正虹科技发展股份有限公司,1104,饲料,7601040000000000,19981231,693341827.43,129760119.74,19970318,
8,000702.SZ,湖南正虹科技发展股份有限公司,1104,饲料,7601040000000000,19990630,637599100.93,123879730.82,19970318,
9,000702.SZ,湖南正虹科技发展股份有限公司,1104,饲料,7601040000000000,19991231,679765873.03,145655511.45,19970318,
10,000702.SZ,湖南正虹科技发展股份有限公司,1104,饲料,7601040000000000,20000630,816110980.86,176851574.53,19970318,
11,000702.SZ,湖南正虹科技发展股份有限公司,1104,饲料,7601040000000000,20001231,1001880591.61,251054126.58,19970318,
12,000702.SZ,湖南正虹科技发展股份有限公司,1104,饲料,7601040000000000,20010630,1167734410.63,273968133.3,19970318,
13,000702.SZ,湖南正虹科技发展股份有限公司,1104,饲料,7601040000000000,20011231,1115030193.72,227245146.88,19970318,
14,000702.SZ,湖南正虹科技发展股份有限公司,1104,饲料,7601040000000000,20020331,1115030193.72,227245146.88,19970318,
15,000702.SZ,湖南正虹科技发展股份有限公司,1104,饲料,7601040000000000,20020630,1001975157.15,201252474.48,19970318,
16,000702.SZ,湖南正虹科技发展股份有限公司,1104,饲料,7601040000000000,20020930,1115030193.72,227245146.88,19970318,
17,000702.SZ,湖南正虹科技发展股份有限公司,1104,饲料,7601040000000000,20021231,1091808742.82,172900784.28,19970318,
18,000702.SZ,湖南正虹科技发展股份有限公司,1104,饲料,7601040000000000,20030331,1138604740.43,164396305.01,19970318,
19,000702.SZ,湖南正虹科技发展股份有限公司,1104,饲料,7601040000000000,20030630,1186179893.76,165534476.33,19970318,
20,000702.SZ,湖南正虹科技发展股份有限公司,1104,饲料,7601040000000000,20030930,1214579500.68,168151983.99,19970318,
21,000702.SZ,湖南正虹科技发展股份有限公司,1104,饲料,7601040000000000,20031231,1361640263.4,167093376.41,19970318,
22,000702.SZ,湖南正虹科技发展股份有限公司,1104,饲料,7601040000000000,20040331,1483024512.64,167279621.87,19970318,
23,000702.SZ,湖南正虹科技发展股份有限公司,1104,饲料,7601040000000000,20040630,1576613604.85,167811535.5,19970318,
24,000702.SZ,湖南正虹科技发展股份有限公司,1104,饲料,7601040000000000,20040930,1773033844.95,177072027.78,19970318,
25,000702.SZ,湖南正虹科技发展股份有限公司,1104,饲料,7601040000000000,20041231,1841664555.29,185833783.27,19970318,
26,000702.SZ,湖南正虹科技发展股份有限公司,1104,饲料,7601040000000000,20050331,1918810183.63,195164897.84,19970318,
27,000702.SZ,湖南正虹科技发展股份有限公司,1104,饲料,7601040000000000,20050630,2001430989.8,202146711.45,19970318,
28,000702.SZ,湖南正虹科技发展股份有限公司,1104,饲料,7601040000000000,20050930,1996419368.14,206311588.3,19970318,
29,000702.SZ,湖南正虹科技发展股份有限公司,1104,饲料,7601040000000000,20051231,1978643128.21,195666859.57,19970318,
30,000702.SZ,湖南正虹科技发展股份有限公司,1104,饲料,7601040000000000,20060331,1894760918.3,186581033.62,19970318,
31,000702.SZ,湖南正虹科技发展股份有限公司,1104,饲料,7601040000000000,20060630,1855458984.21,182308289.73,19970318,
32,000702.SZ,湖南正虹科技发展股份有限公司,1104,饲料,7601040000000000,20060930,1763777267.22,168776511.86,19970318,
33,000702.SZ,湖南正虹科技发展股份有限公司,1104,饲料,7601040000000000,20061231,1649577725.62,155591379.1,19970318,
34,000702.SZ,湖南正虹科技发展股份有限公司,1104,饲料,7601040000000000,20070331,1512028435.3,144701880.37,19970318,
35,000702.SZ,湖南正虹科技发展股份有限公司,1104,饲料,7601040000000000,20070630,1432940072.26,136656345.88,19970318,
36,000702.SZ,湖南正虹科技发展股份有限公司,1104,饲料,7601040000000000,20070930,1426125579.05,129538571.09,19970318,
37,000702.SZ,湖南正虹科技发展股份有限公司,1104,饲料,7601040000000000,20071231,1390754676.95,110426857.54,19970318,
38,000702.SZ,湖南正虹科技发展股份有限公司,1104,饲料,7601040000000000,20080331,1492736118.65,117339957.62,19970318,
39,000702.SZ,湖南正虹科技发展股份有限公司,1104,饲料,7601040000000000,20080630,1591305507.36,120592183.79,19970318,
40,000702.SZ,湖南正虹科技发展股份有限公司,1104,饲料,7601040000000000,20080930,1675779881.11,124522622.99,19970318,
41,000702.SZ,湖南正虹科技发展股份有限公司,1104,饲料,7601040000000000,20081231,1593173003.9,154700034.12,19970318,
42,000702.SZ,湖南正虹科技发展股份有限公司,1104,饲料,7601040000000000,20090331,1538251438.38,151272959.5,19970318,
43,000702.SZ,湖南正虹科技发展股份有限公司,1104,饲料,7601040000000000,20090630,1497717856.31,162997329.82,19970318,
44,000702.SZ,湖南正虹科技发展股份有限公司,1104,饲料,7601040000000000,20090930,1482586745.21,157296330.73,19970318,
45,000702.SZ,湖南正虹科技发展股份有限公司,1104,饲料,7601040000000000,20091231,1658833008.61,157251366.03,19970318,
46,000702.SZ,湖南正虹科技发展股份有限公司,1104,饲料,7601040000000000,20100331,1683961481.96,157876886.79,19970318,
47,000702.SZ,湖南正虹科技发展股份有限公司,1104,饲料,7601040000000000,20100630,1686037264.95,131458353.24,19970318,
48,000702.SZ,湖南正虹科技发展股份有限公司,1104,饲料,7601040000000000,20100930,1722196095.76,135947860.36,19970318,
49,000702.SZ,湖南正虹科技发展股份有限公司,1104,饲料,7601040000000000,20101231,1705623970.31,145943208.07,19970318,
50,000702.SZ,湖南正虹科技发展股份有限公司,1104,饲料,7601040000000000,20110331,1698373612.52,146017478.96,19970318,
51,000702.SZ,湖南正虹科技发展股份有限公司,1104,饲料,7601040000000000,20110630,1738820135.53,154647954.61,19970318,
52,000702.SZ,湖南正虹科技发展股份有限公司,1104,饲料,7601040000000000,20110930,1909619235.73,156422371.63,19970318,
53,000702.SZ,湖南正虹科技发展股份有限公司,1104,饲料,7601040000000000,20111231,1911926859.16,158956750.15,19970318,
54,000702.SZ,湖南正虹科技发展股份有限公司,1104,饲料,7601040000000000,20120331,2037740461.96,163131723.7,19970318,
55,000702.SZ,湖南正虹科技发展股份有限公司,1104,饲料,7601040000000000,20120630,2128523118.56,167310261.21,19970318,
56,000702.SZ,湖南正虹科技发展股份有限公司,1104,饲料,7601040000000000,20120930,2036231920.8,163707769.89,19970318,
57,000702.SZ,湖南正虹科技发展股份有限公司,1104,饲料,7601040000000000,20121231,1966032593.29,154443326.62,19970318,
58,000702.SZ,湖南正虹科技发展股份有限公司,1104,饲料,7601040000000000,20130331,1984165755.1,150030766.53,19970318,
59,000702.SZ,湖南正虹科技发展股份有限公司,1104,饲料,7601040000000000,20130630,1925292179.93,144782366.82,19970318,
60,000702.SZ,湖南正虹科技发展股份有限公司,1104,饲料,7601040000000000,20130930,1966221774.89,145896652.7,19970318,
61,000702.SZ,湖南正虹科技发展股份有限公司,1104,饲料,7601040000000000,20131231,2024098384.46,143147392.32,19970318,
62,000702.SZ,湖南正虹科技发展股份有限公司,1104,饲料,7601040000000000,20140331,1947852969.01,133490817.84,19970318,
63,000702.SZ,湖南正虹科技发展股份有限公司,1104,饲料,7601040000000000,20140630,1957967116.73,132389575.41,19970318,
64,000702.SZ,湖南正虹科技发展股份有限公司,1104,饲料,7601040000000000,20140930,1872551586.57,139879175.3,19970318,
65,000702.SZ,湖南正虹科技发展股份有限公司,1104,饲料,7601040000000000,20141231,1801316970.51,144106736.37,19970318,
66,000702.SZ,湖南正虹科技发展股份有限公司,1104,饲料,7601040000000000,20150331,1722337772.85,133731900.69,19970318,
67,000702.SZ,湖南正虹科技发展股份有限公司,1104,饲料,7601040000000000,20150630,1618205470.83,138005765.02,19970318,
68,000702.SZ,湖南正虹科技发展股份有限公司,1104,饲料,7601040000000000,20150930,1463161418.24,133066659.53,19970318,
69,000702.SZ,湖南正虹科技发展股份有限公司,1104,饲料,7601040000000000,20151231,1316880091.88,125858168.8,19970318,
70,000702.SZ,湖南正虹科技发展股份有限公司,1104,饲料,7601040000000000,20160331,1256240927.17,132478146.57,19970318,
71,000702.SZ,湖南正虹科技发展股份有限公司,1104,饲料,7601040000000000,20160630,1218589273.49,133881089.15,19970318,
72,000702.SZ,湖南正虹科技发展股份有限公司,1104,饲料,7601040000000000,20160930,1177568302.84,120780424.75,19970318,
73,000702.SZ,湖南正虹科技发展股份有限公司,1104,饲料,7601040000000000,20161231,1229990208.36,120396945.41,19970318,
74,000702.SZ,湖南正虹科技发展股份有限公司,1104,饲料,7601040000000000,20170331,1248303142.01,125011212.03,19970318,
75,000702.SZ,湖南正虹科技发展股份有限公司,1104,饲料,7601040000000000,20170630,1245085240.02,122478376.63,19970318,
76,000702.SZ,湖南正虹科技发展股份有限公司,1104,饲料,7601040000000000,20170930,1269263941.0,138385287.08,19970318,
77,000702.SZ,湖南正虹科技发展股份有限公司,1104,饲料,7601040000000000,20171231,1348404085.32,142362074.78,19970318,
78,000702.SZ,湖南正虹科技发展股份有限公司,1104,饲料,7601040000000000,20180331,1380980157.71,139326453.24,19970318,
79,000702.SZ,湖南正虹科技发展股份有限公司,1104,饲料,7601040000000000,20180630,1327680007.84,120994576.84,19970318,
80,000702.SZ,湖南正虹科技发展股份有限公司,1104,饲料,7601040000000000,20180930,1424197742.68,117461153.33,19970318,
81,000702.SZ,湖南正虹科技发展股份有限公司,1104,饲料,7601040000000000,20181231,1341877249.77,111996963.2,19970318,
82,000702.SZ,湖南正虹科技发展股份有限公司,1104,饲料,7601040000000000,20190331,1343789727.19,109941565.1,19970318,
83,000702.SZ,湖南正虹科技发展股份有限公司,1104,饲料,7601040000000000,20190630,1405952294.52,138687668.51,19970318,
84,000702.SZ,湖南正虹科技发展股份有限公司,1104,饲料,7601040000000000,20190930,1243924739.28,128051534.44,19970318,
85,000702.SZ,湖南正虹科技发展股份有限公司,1104,饲料,7601040000000000,20191231,1123012450.63,138368495.03,19970318,
86,000702.SZ,湖南正虹科技发展股份有限公司,1104,饲料,7601040000000000,20200331,1007882716.69,139480970.33,19970318,
87,000702.SZ,湖南正虹科技发展股份有限公司,1104,饲料,7601040000000000,20200630,903570852.64,127828223.24,19970318,
88,000702.SZ,湖南正虹科技发展股份有限公司,1104,饲料,7601040000000000,20200930,874608179.42,127271637.49,19970318,
89,000702.SZ,湖南正虹科技发展股份有限公司,1104,饲料,7601040000000000,20201231,1068295560.24,126647762.25,19970318,
90,000702.SZ,湖南正虹科技发展股份有限公司,1104,饲料,7601040000000000,20210331,1255926906.34,139635710.08,19970318,
91,000702.SZ,湖南正虹科技发展股份有限公司,1104,饲料,7601040000000000,20210630,1379828538.79,102466580.51,19970318,
92,000702.SZ,湖南正虹科技发展股份有限公司,1104,饲料,7601040000000000,20210930,1407216128.45,44324878.23,19970318,
93,000702.SZ,湖南正虹科技发展股份有限公司,1104,饲料,7601040000000000,20211231,1431564907.07,37712520.72,19970318,
94,000702.SZ,湖南正虹科技发展股份有限公司,1104,饲料,7601040000000000,20220331,1294018382.04,-21015615.29,19970318,
95,000702.SZ,湖南正虹科技发展股份有限公司,1104,饲料,7601040000000000,20220630,1208578578.3,-22093950.67,19970318,
96,000702.SZ,湖南正虹科技发展股份有限公司,1104,饲料,7601040000000000,20220930,1229842376.66,31100352.55,19970318,
97,000702.SZ,湖南正虹科技发展股份有限公司,1104,饲料,7601040000000000,20221231,1161091171.96,16867669.75,19970318,
98,000702.SZ,湖南正虹科技发展股份有限公司,1104,饲料,7601040000000000,20230331,1230124589.91,39741749.29,19970318,
99,001313.SZ,广东粤海饲料集团股份有限公司,1104,饲料,7601040000000000,20151231,3599924656.37,603020045.38,20220121,
100,001313.SZ,广东粤海饲料集团股份有限公司,1104,饲料,7601040000000000,20161231,3704229763.35,570093656.84,20220121,
101,001313.SZ,广东粤海饲料集团股份有限公司,1104,饲料,7601040000000000,20171231,4576896765.66,748083841.44,20220121,
102,001313.SZ,广东粤海饲料集团股份有限公司,1104,饲料,7601040000000000,20180630,4576896765.66,748083841.44,20220121,
103,001313.SZ,广东粤海饲料集团股份有限公司,1104,饲料,7601040000000000,20181231,5252271086.7,768312768.75,20220121,
104,001313.SZ,广东粤海饲料集团股份有限公司,1104,饲料,7601040000000000,20191231,5066527521.4,797801133.13,20220121,
105,001313.SZ,广东粤海饲料集团股份有限公司,1104,饲料,7601040000000000,20200630,5066527521.4,797801133.13,20220121,
106,001313.SZ,广东粤海饲料集团股份有限公司,1104,饲料,7601040000000000,20200930,5066527521.4,797801133.13,20220121,
107,001313.SZ,广东粤海饲料集团股份有限公司,1104,饲料,7601040000000000,20201231,5843720740.62,821666552.77,20220121,
108,001313.SZ,广东粤海饲料集团股份有限公司,1104,饲料,7601040000000000,20210331,5843720740.62,821666552.77,20220121,
109,001313.SZ,广东粤海饲料集团股份有限公司,1104,饲料,7601040000000000,20210630,6036797544.5,830602946.19,20220121,
110,001313.SZ,广东粤海饲料集团股份有限公司,1104,饲料,7601040000000000,20210930,6366358530.63,804742481.96,20220121,
111,001313.SZ,广东粤海饲料集团股份有限公司,1104,饲料,7601040000000000,20211231,6725075889.05,849828719.42,20220121,
112,001313.SZ,广东粤海饲料集团股份有限公司,1104,饲料,7601040000000000,20220331,6944605695.02,844061783.47,20220121,
113,001313.SZ,广东粤海饲料集团股份有限公司,1104,饲料,7601040000000000,20220630,6878575476.07,728573335.29,20220121,
114,001313.SZ,广东粤海饲料集团股份有限公司,1104,饲料,7601040000000000,20220930,7050432446.07,701079792.97,20220121,
115,001313.SZ,广东粤海饲料集团股份有限公司,1104,饲料,7601040000000000,20221231,7091868101.27,696727115.34,20220121,
116,001313.SZ,广东粤海饲料集团股份有限公司,1104,饲料,7601040000000000,20230331,7066785929.23,697309622.24,20220121,
117,001366.SZ,播恩集团股份有限公司,1104,饲料,7601040000000000,20181231,1240772431.27,313580293.11,20230224,
118,001366.SZ,播恩集团股份有限公司,1104,饲料,7601040000000000,20191231,1026349622.93,264273040.04,20230224,
119,001366.SZ,播恩集团股份有限公司,1104,饲料,7601040000000000,20201231,1510017516.15,296614211.55,20230224,
120,001366.SZ,播恩集团股份有限公司,1104,饲料,7601040000000000,20210630,1510017516.15,296614211.55,20230224,
121,001366.SZ,播恩集团股份有限公司,1104,饲料,7601040000000000,20211231,1770921679.98,277883234.13,20230224,
122,001366.SZ,播恩集团股份有限公司,1104,饲料,7601040000000000,20220331,1770921679.98,277883234.13,20230224,
123,001366.SZ,播恩集团股份有限公司,1104,饲料,7601040000000000,20220630,1533476045.94,219177719.89,20230224,
124,001366.SZ,播恩集团股份有限公司,1104,饲料,7601040000000000,20221231,1709388797.19,220751670.64,20230224,
125,001366.SZ,播恩集团股份有限公司,1104,饲料,7601040000000000,20230331,1798868234.42,236707312.32,20230224,
126,002100.SZ,天康生物股份有限公司,1104,饲料,7601040000000000,20031231,235554124.11,41394039.31,20150701,
127,002100.SZ,天康生物股份有限公司,1104,饲料,7601040000000000,20041231,282292443.44,50933703.95,20150701,
128,002100.SZ,天康生物股份有限公司,1104,饲料,7601040000000000,20050930,282292443.44,50933703.95,20150701,
129,002100.SZ,天康生物股份有限公司,1104,饲料,7601040000000000,20051231,371283300.0,80723477.45,20150701,
130,002100.SZ,天康生物股份有限公司,1104,饲料,7601040000000000,20060331,371283300.0,80723477.45,20150701,
131,002100.SZ,天康生物股份有限公司,1104,饲料,7601040000000000,20060630,371283300.0,80723477.45,20150701,
132,002100.SZ,天康生物股份有限公司,1104,饲料,7601040000000000,20060930,388490107.44,80723477.45,20150701,
133,002100.SZ,天康生物股份有限公司,1104,饲料,7601040000000000,20061231,421682411.36,90640877.54,20150701,
134,002100.SZ,天康生物股份有限公司,1104,饲料,7601040000000000,20070331,440958990.6,90640877.54,20150701,
135,002100.SZ,天康生物股份有限公司,1104,饲料,7601040000000000,20070630,475498247.61,107905918.96,20150701,
136,002100.SZ,天康生物股份有限公司,1104,饲料,7601040000000000,20070930,596834923.99,120474494.63,20150701,
137,002100.SZ,天康生物股份有限公司,1104,饲料,7601040000000000,20071231,670654885.49,151389328.88,20150701,
138,002100.SZ,天康生物股份有限公司,1104,饲料,7601040000000000,20080331,736606229.12,161094404.87,20150701,
139,002100.SZ,天康生物股份有限公司,1104,饲料,7601040000000000,20080630,863819410.54,176776530.0,20150701,
140,002100.SZ,天康生物股份有限公司,1104,饲料,7601040000000000,20080930,920964731.91,191606079.57,20150701,
141,002100.SZ,天康生物股份有限公司,1104,饲料,7601040000000000,20081231,1068392241.87,231937037.68,20150701,
142,002100.SZ,天康生物股份有限公司,1104,饲料,7601040000000000,20090331,1298801917.34,263006515.22,20150701,
143,002100.SZ,天康生物股份有限公司,1104,饲料,7601040000000000,20090630,1548933176.26,289661584.26,20150701,
144,002100.SZ,天康生物股份有限公司,1104,饲料,7601040000000000,20090930,1918345597.48,329608003.82,20150701,
145,002100.SZ,天康生物股份有限公司,1104,饲料,7601040000000000,20091231,2074691883.42,350268545.36,20150701,
146,002100.SZ,天康生物股份有限公司,1104,饲料,7601040000000000,20100331,2173558234.52,355928683.42,20150701,
147,002100.SZ,天康生物股份有限公司,1104,饲料,7601040000000000,20100630,2235789403.58,371726023.68,20150701,
148,002100.SZ,天康生物股份有限公司,1104,饲料,7601040000000000,20100930,2242719146.73,375897367.17,20150701,
149,002100.SZ,天康生物股份有限公司,1104,饲料,7601040000000000,20101231,2369046039.49,404959573.79,20150701,
150,002100.SZ,天康生物股份有限公司,1104,饲料,7601040000000000,20110331,2424988523.47,429332375.28,20150701,
151,002100.SZ,天康生物股份有限公司,1104,饲料,7601040000000000,20110630,2550275758.14,450124749.12,20150701,
152,002100.SZ,天康生物股份有限公司,1104,饲料,7601040000000000,20110930,2730697768.65,460578537.45,20150701,
153,002100.SZ,天康生物股份有限公司,1104,饲料,7601040000000000,20111231,2983984223.18,450213067.08,20150701,
154,002100.SZ,天康生物股份有限公司,1104,饲料,7601040000000000,20120331,3109130732.93,451186384.2,20150701,
155,002100.SZ,天康生物股份有限公司,1104,饲料,7601040000000000,20120630,3343284290.28,465807399.98,20150701,
156,002100.SZ,天康生物股份有限公司,1104,饲料,7601040000000000,20120930,3485550951.07,476400227.33,20150701,
157,002100.SZ,天康生物股份有限公司,1104,饲料,7601040000000000,20121231,3327313393.33,525984972.46,20150701,
158,002100.SZ,天康生物股份有限公司,1104,饲料,7601040000000000,20130331,3489353102.5,552152081.89,20150701,
159,002100.SZ,天康生物股份有限公司,1104,饲料,7601040000000000,20130630,3436624335.14,554843238.5,20150701,
160,002100.SZ,天康生物股份有限公司,1104,饲料,7601040000000000,20130930,3469894965.95,587876725.93,20150701,
161,002100.SZ,天康生物股份有限公司,1104,饲料,7601040000000000,20131231,3724760232.88,629065661.81,20150701,
162,002100.SZ,天康生物股份有限公司,1104,饲料,7601040000000000,20140331,3638052356.58,635340158.47,20150701,
163,002100.SZ,天康生物股份有限公司,1104,饲料,7601040000000000,20140630,3734763400.59,675082526.31,20150701,
164,002100.SZ,天康生物股份有限公司,1104,饲料,7601040000000000,20140930,3824036765.94,716308930.08,20150701,
165,002100.SZ,天康生物股份有限公司,1104,饲料,7601040000000000,20141231,4014627131.78,789320512.7,20150701,
166,002100.SZ,天康生物股份有限公司,1104,饲料,7601040000000000,20150331,4123340147.78,838802724.9,20150701,
167,002100.SZ,天康生物股份有限公司,1104,饲料,7601040000000000,20150630,4354032576.74,923255194.78,20150701,
168,002100.SZ,天康生物股份有限公司,1104,饲料,7601040000000000,20150930,4326076894.41,936460677.1,20150701,
169,002100.SZ,天康生物股份有限公司,1104,饲料,7601040000000000,20151231,4167289410.3,909487430.57,20150701,
170,002100.SZ,天康生物股份有限公司,1104,饲料,7601040000000000,20160331,4252436978.99,962265675.43,20150701,
171,002100.SZ,天康生物股份有限公司,1104,饲料,7601040000000000,20160630,4260375331.36,971987256.17,20150701,
172,002100.SZ,天康生物股份有限公司,1104,饲料,7601040000000000,20160930,4267901019.7,1076604115.72,20150701,
173,002100.SZ,天康生物股份有限公司,1104,饲料,7601040000000000,20161231,4444138122.88,1089887892.66,20150701,
174,002100.SZ,天康生物股份有限公司,1104,饲料,7601040000000000,20170331,4521094475.22,1092874714.47,20150701,
175,002100.SZ,天康生物股份有限公司,1104,饲料,7601040000000000,20170630,4549837960.21,1080806852.36,20150701,
176,002100.SZ,天康生物股份有限公司,1104,饲料,7601040000000000,20170930,4653763757.82,1068150089.31,20150701,
177,002100.SZ,天康生物股份有限公司,1104,饲料,7601040000000000,20171231,4630025738.72,1083280288.84,20150701,
178,002100.SZ,天康生物股份有限公司,1104,饲料,7601040000000000,20180331,4586998701.81,1052633219.32,20150701,
179,002100.SZ,天康生物股份有限公司,1104,饲料,7601040000000000,20180630,4646651158.37,1032937666.57,20150701,
180,002100.SZ,天康生物股份有限公司,1104,饲料,7601040000000000,20180930,4874760188.7,1079448735.16,20150701,
181,002100.SZ,天康生物股份有限公司,1104,饲料,7601040000000000,20181231,5273032350.33,1109598763.07,20150701,
182,002100.SZ,天康生物股份有限公司,1104,饲料,7601040000000000,20190331,5481479794.61,1121948738.02,20150701,
183,002100.SZ,天康生物股份有限公司,1104,饲料,7601040000000000,20190630,5701103916.16,1198871600.39,20150701,
184,002100.SZ,天康生物股份有限公司,1104,饲料,7601040000000000,20190930,6742008288.63,1404875147.54,20150701,
185,002100.SZ,天康生物股份有限公司,1104,饲料,7601040000000000,20191231,7476316392.02,1875979433.13,20150701,
186,002100.SZ,天康生物股份有限公司,1104,饲料,7601040000000000,20200331,8255039571.59,2273301402.66,20150701,
187,002100.SZ,天康生物股份有限公司,1104,饲料,7601040000000000,20200630,9465425377.93,2860571089.84,20150701,
188,002100.SZ,天康生物股份有限公司,1104,饲料,7601040000000000,20200930,10917258459.66,3494282684.29,20150701,
189,002100.SZ,天康生物股份有限公司,1104,饲料,7601040000000000,20201231,11986808944.23,3715273874.33,20150701,
190,002100.SZ,天康生物股份有限公司,1104,饲料,7601040000000000,20210331,13342502589.43,3871807500.47,20150701,
191,002100.SZ,天康生物股份有限公司,1104,饲料,7601040000000000,20210630,15200168301.34,3641774460.09,20150701,
192,002100.SZ,天康生物股份有限公司,1104,饲料,7601040000000000,20210930,15694936612.21,2548422534.47,20150701,
193,002100.SZ,天康生物股份有限公司,1104,饲料,7601040000000000,20211231,15744337617.02,1537743083.51,20150701,
194,002100.SZ,天康生物股份有限公司,1104,饲料,7601040000000000,20220331,15797036341.44,1012215368.17,20150701,
195,002100.SZ,天康生物股份有限公司,1104,饲料,7601040000000000,20220630,15836324588.21,648947223.06,20150701,
196,002100.SZ,天康生物股份有限公司,1104,饲料,7601040000000000,20220930,16300971341.54,1266430609.76,20150701,
197,002100.SZ,天康生物股份有限公司,1104,饲料,7601040000000000,20221231,16731607636.11,1756774176.29,20150701,
198,002100.SZ,天康生物股份有限公司,1104,饲料,7601040000000000,20230331,17230522210.5,1850301427.63,20150701,
199,002311.SZ,广东海大集团股份有限公司,1104,饲料,7601040000000000,20061231,1526481203.2,147771602.25,20090112,
200,002311.SZ,广东海大集团股份有限公司,1104,饲料,7601040000000000,20071231,2721675221.9,246792455.56,20090112,
201,002311.SZ,广东海大集团股份有限公司,1104,饲料,7601040000000000,20080930,2721675221.9,246792455.56,20090112,
202,002311.SZ,广东海大集团股份有限公司,1104,饲料,7601040000000000,20081231,4530322085.53,353323158.75,20090112,
203,002311.SZ,广东海大集团股份有限公司,1104,饲料,7601040000000000,20090331,4530322085.53,353323158.75,20090112,
204,002311.SZ,广东海大集团股份有限公司,1104,饲料,7601040000000000,20090630,4530322085.53,353323158.75,20090112,
205,002311.SZ,广东海大集团股份有限公司,1104,饲料,7601040000000000,20090930,5013727859.43,353323158.75,20090112,
206,002311.SZ,广东海大集团股份有限公司,1104,饲料,7601040000000000,20091231,5250445099.83,436170367.71,20090112,
207,002311.SZ,广东海大集团股份有限公司,1104,饲料,7601040000000000,20100331,5457938441.01,436170367.71,20090112,
208,002311.SZ,广东海大集团股份有限公司,1104,饲料,7601040000000000,20100630,5818550265.26,497305995.66,20090112,
209,002311.SZ,广东海大集团股份有限公司,1104,饲料,7601040000000000,20100930,7000684761.74,592569723.54,20090112,
210,002311.SZ,广东海大集团股份有限公司,1104,饲料,7601040000000000,20101231,7697692263.07,664653350.37,20090112,
211,002311.SZ,广东海大集团股份有限公司,1104,饲料,7601040000000000,20110331,8035259781.66,701539739.19,20090112,
212,002311.SZ,广东海大集团股份有限公司,1104,饲料,7601040000000000,20110630,9175253886.04,829116623.77,20090112,
213,002311.SZ,广东海大集团股份有限公司,1104,饲料,7601040000000000,20110930,10970748540.81,1031016086.72,20090112,
214,002311.SZ,广东海大集团股份有限公司,1104,饲料,7601040000000000,20111231,11975721873.21,1108579609.05,20090112,
215,002311.SZ,广东海大集团股份有限公司,1104,饲料,7601040000000000,20120331,12736074872.22,1172642897.57,20090112,
216,002311.SZ,广东海大集团股份有限公司,1104,饲料,7601040000000000,20120630,14140967251.28,1319056957.42,20090112,
217,002311.SZ,广东海大集团股份有限公司,1104,饲料,7601040000000000,20120930,14941562473.77,1443208315.27,20090112,
218,002311.SZ,广东海大集团股份有限公司,1104,饲料,7601040000000000,20121231,15451453920.62,1452303604.51,20090112,
219,002311.SZ,广东海大集团股份有限公司,1104,饲料,7601040000000000,20130331,16209018263.08,1533340950.49,20090112,
220,002311.SZ,广东海大集团股份有限公司,1104,饲料,7601040000000000,20130630,16356688250.45,1511634930.31,20090112,
221,002311.SZ,广东海大集团股份有限公司,1104,饲料,7601040000000000,20130930,17244671786.62,1477015709.13,20090112,
222,002311.SZ,广东海大集团股份有限公司,1104,饲料,7601040000000000,20131231,17930412463.89,1518809072.28,20090112,
223,002311.SZ,广东海大集团股份有限公司,1104,饲料,7601040000000000,20140331,18168668246.45,1525296016.16,20090112,
224,002311.SZ,广东海大集团股份有限公司,1104,饲料,7601040000000000,20140630,19649834988.41,1753046071.37,20090112,
225,002311.SZ,广东海大集团股份有限公司,1104,饲料,7601040000000000,20140930,20380880831.58,1984042739.24,20090112,
226,002311.SZ,广东海大集团股份有限公司,1104,饲料,7601040000000000,20141231,21090411325.24,2071577793.08,20090112,
227,002311.SZ,广东海大集团股份有限公司,1104,饲料,7601040000000000,20150331,21574634746.44,2155395139.33,20090112,
228,002311.SZ,广东海大集团股份有限公司,1104,饲料,7601040000000000,20150630,21808666700.15,2198452793.16,20090112,
229,002311.SZ,广东海大集团股份有限公司,1104,饲料,7601040000000000,20150930,22418459728.94,2372323549.82,20090112,
230,002311.SZ,广东海大集团股份有限公司,1104,饲料,7601040000000000,20151231,25567402483.2,2407956379.57,20090112,
231,002311.SZ,广东海大集团股份有限公司,1104,饲料,7601040000000000,20160331,26046895096.17,2415951848.58,20090112,
232,002311.SZ,广东海大集团股份有限公司,1104,饲料,7601040000000000,20160630,27537337889.05,2664942428.89,20090112,
