code,date,closePoint,change,lastDayUpPercent,pe_lym,pe_ttm
399903.SZ,20141021,2185.353,-16.899,-0.7674,7.6596,7.2879
399903.SZ,20141020,2202.252,5.612,0.2555,7.7068,7.3307
399903.SZ,20141017,2196.64,-0.159,-0.0072,7.6861,7.311
399903.SZ,20141016,2196.799,-8.555,-0.3879,7.7071,7.3305
399903.SZ,20141015,2205.354,15.814,0.7223,7.7134,7.3382
399903.SZ,20141014,2189.54,-8.535,-0.3883,7.6705,7.3
399903.SZ,20141013,2198.075,-16.247,-0.7337,7.6881,7.3167
399903.SZ,20141010,2214.322,-14.707,-0.6598,7.7456,7.3715
399903.SZ,20141009,2229.029,6.136,0.276,7.793,7.4166
399903.SZ,20141008,2222.893,23.817,1.083,7.7693,7.394
399903.SZ,20140930,2199.076,-1.001,-0.0455,7.726,7.3528
399903.SZ,20140929,2200.077,6.101,0.2781,7.7231,7.3501
399903.SZ,20140926,2193.976,-3.397,-0.1546,7.7164,7.3437
399903.SZ,20140925,2197.373,-7.559,-0.3428,7.7268,7.3535
399903.SZ,20140924,2204.932,39.381,1.8185,7.7365,7.3628
399903.SZ,20140923,2165.551,17.033,0.7928,7.6209,7.2528
399903.SZ,20140922,2148.518,-46.621,-2.1238,7.5805,7.2144
399903.SZ,20140919,2195.139,13.459,0.6169,7.7414,7.3675
399903.SZ,20140918,2181.68,4.999,0.2297,7.7215,7.3486
399903.SZ,20140917,2176.681,9.915,0.4576,7.7065,7.3343
399903.SZ,20140916,2166.766,-31.62,-1.4383,7.686,7.3147
399903.SZ,20140915,2198.386,-8.201,-0.3717,7.7658,7.3907
399903.SZ,20140912,2206.587,12.467,0.5682,7.7866,7.4105
399903.SZ,20140911,2194.12,-11.147,-0.5055,7.7372,7.3635
399903.SZ,20140910,2205.267,-18.318,-0.8238,7.7738,7.3983
399903.SZ,20140909,2223.585,-12.0,-0.5368,7.8364,7.4578
399903.SZ,20140905,2235.585,24.332,1.1004,7.8699,7.4898
399903.SZ,20140904,2211.253,16.536,0.7534,7.7976,7.421
399903.SZ,20140903,2194.717,21.997,1.0124,7.7445,7.3704
399903.SZ,20140902,2172.72,28.428,1.3258,7.6595,7.2895
399903.SZ,20140901,2144.292,10.114,0.4739,7.5696,7.204
399903.SZ,20140829,2134.178,26.353,1.2502,7.543,7.22
399903.SZ,20140828,2107.825,-16.083,-0.7572,7.4718,7.1839
399903.SZ,20140827,2123.908,0.888,0.0418,7.5227,7.2558
399903.SZ,20140826,2123.02,-10.849,-0.5084,7.5222,7.2851
399903.SZ,20140825,2133.869,-23.923,-1.1087,7.5591,7.3218
399903.SZ,20140822,2157.792,9.673,0.4503,7.6028,7.3985
399903.SZ,20140821,2148.119,-14.421,-0.6669,7.5748,7.3755
399903.SZ,20140820,2162.54,-9.962,-0.4585,7.6258,7.4269
399903.SZ,20140819,2172.502,-4.386,-0.2015,7.658,7.4721
399903.SZ,20140818,2176.888,5.295,0.2438,7.6513,7.4736
399903.SZ,20140815,2171.593,19.12,0.8883,7.6427,7.4631
399903.SZ,20140814,2152.473,-19.456,-0.8958,7.5828,7.406
399903.SZ,20140813,2171.929,2.4,0.1106,7.6434,7.4806
399903.SZ,20140812,2169.529,-14.85,-0.6798,7.6388,7.4761
399903.SZ,20140811,2184.379,31.355,1.4563,7.6758,7.5131
399903.SZ,20140808,2153.024,2.513,0.1169,7.5779,7.4178
399903.SZ,20140807,2150.511,-34.195,-1.5652,7.5639,7.4033
399903.SZ,20140806,2184.706,-14.075,-0.6401,7.6781,7.5176
399903.SZ,20140805,2198.781,-12.372,-0.5595,7.717,7.5556
399903.SZ,20140804,2211.153,47.493,2.195,7.7498,7.5878
399903.SZ,20140801,2163.66,-19.104,-0.8752,7.6216,7.4622
399903.SZ,20140731,2182.764,27.567,1.2791,7.6679,7.5075
399903.SZ,20140730,2155.197,-12.27,-0.5661,7.5916,7.4299
399903.SZ,20140729,2167.467,3.983,0.1841,7.613,7.4496
399903.SZ,20140728,2163.484,66.903,3.1911,7.6086,7.4455
399903.SZ,20140725,2096.581,19.127,0.9207,7.3903,7.2319
399903.SZ,20140724,2077.454,45.301,2.2292,7.3199,7.163
399903.SZ,20140723,2032.153,13.91,0.6892,7.1897,7.0347
399903.SZ,20140722,2018.243,22.985,1.152,7.1508,6.9967
399903.SZ,20140721,1995.258,3.839,0.1928,7.085,6.9391
399903.SZ,20140718,1991.419,9.119,0.46,7.0932,6.9483
399903.SZ,20140717,1982.3,-12.781,-0.6406,7.0802,6.9371
399903.SZ,20140716,1995.081,-2.398,-0.1201,7.1231,6.9792
399903.SZ,20140715,1997.479,5.902,0.2963,7.1239,6.9796
399903.SZ,20140714,1991.577,20.182,1.0237,7.1026,6.9588
399903.SZ,20140711,1971.395,1.303,0.0661,7.0538,6.911
399903.SZ,20140710,1970.092,-6.486,-0.3281,7.0466,6.9039
399903.SZ,20140709,1976.578,-27.868,-1.3903,7.0988,6.9551
399903.SZ,20140708,2004.446,2.233,0.1115,7.1847,7.04
399903.SZ,20140707,2002.213,0.894,0.0447,7.1705,7.026
399903.SZ,20140704,2001.319,2.093,0.1047,7.1626,7.0183
399903.SZ,20140703,1999.226,6.827,0.3427,7.1585,7.0143
399903.SZ,20140702,1992.399,4.926,0.2479,7.1574,7.0132
399903.SZ,20140701,1987.473,-5.999,-0.3009,7.1371,6.9933
399903.SZ,20140630,1993.472,11.397,0.575,7.1555,7.0113
399903.SZ,20140627,1982.075,-3.187,-0.1605,7.1248,6.9812
399903.SZ,20140626,1985.262,11.988,0.6075,7.1652,7.0209
399903.SZ,20140625,1973.274,-11.194,-0.5641,7.1342,6.9905
399903.SZ,20140624,1984.468,8.223,0.4161,7.1609,7.0166
399903.SZ,20140623,1976.245,-8.276,-0.417,7.1326,6.9889
399903.SZ,20140620,1984.521,6.536,0.3304,7.1685,7.0241
399903.SZ,20140619,1977.985,-25.135,-1.2548,7.1804,7.0357
399903.SZ,20140618,2003.12,-10.762,-0.5344,7.2622,7.1159
399903.SZ,20140617,2013.882,-22.972,-1.1278,7.3021,7.155
399903.SZ,20140616,2036.854,15.636,0.7736,7.3753,7.2267
399903.SZ,20140613,2021.218,24.233,1.2135,7.261,7.1216
399903.SZ,20140612,1996.985,-6.544,-0.3266,7.1841,7.0462
399903.SZ,20140611,2003.529,-4.399,-0.2191,7.1986,7.0604
399903.SZ,20140610,2007.928,25.395,1.2809,7.2072,7.0688
399903.SZ,20140609,1982.533,2.543,0.1284,7.1231,6.9863
399903.SZ,20140606,1979.99,-16.323,-0.8177,7.1014,6.9651
399903.SZ,20140605,1996.313,21.866,1.1074,7.1453,7.0081
399903.SZ,20140604,1974.447,-18.68,-0.9372,7.0919,6.9557
399903.SZ,20140603,1993.127,-4.77,-0.2388,7.1338,6.9968
399903.SZ,20140530,1997.897,-0.783,-0.0392,7.1219,6.9851
399903.SZ,20140529,1998.68,-8.856,-0.4411,7.1361,6.9991
399903.SZ,20140528,2007.536,19.977,1.0051,7.1444,7.0072
399903.SZ,20140527,1987.559,-6.458,-0.3239,7.0889,6.9528
399903.SZ,20140526,1994.017,3.852,0.1936,7.1027,6.9663
399903.SZ,20140523,1990.165,15.593,0.7897,7.0972,6.9609
399903.SZ,20140522,1974.572,-2.415,-0.1222,7.0559,6.9205
399903.SZ,20140521,1976.987,16.184,0.8254,7.0623,6.9267
399903.SZ,20140520,1960.803,-0.474,-0.0242,7.0067,6.8722
399903.SZ,20140519,1961.277,-32.905,-1.65,6.9987,6.8643
399903.SZ,20140516,1994.182,2.786,0.1399,7.0769,6.941
399903.SZ,20140515,1991.396,-19.47,-0.9682,7.0685,6.9327
399903.SZ,20140514,2010.866,-2.637,-0.131,7.1134,6.9768
399903.SZ,20140513,2013.503,-4.227,-0.2095,7.1189,6.9822
399903.SZ,20140512,2017.73,39.518,1.9977,7.1258,6.989
399903.SZ,20140509,1978.212,0.908,0.0459,7.008,6.8734
399903.SZ,20140508,1977.304,-0.632,-0.032,7.0007,6.8662
399903.SZ,20140507,1977.936,-15.801,-0.7925,6.9883,6.8542
399903.SZ,20140506,1993.737,-0.059,-0.003,7.0284,6.8935
399903.SZ,20140505,1993.796,-6.828,-0.3413,7.0376,6.9024
399903.SZ,20140430,2000.624,-0.302,-0.0151,7.0599,6.9244
399903.SZ,20140429,2000.926,20.935,1.0573,7.0502,6.9651
399903.SZ,20140428,1979.991,-22.843,-1.1405,7.0199,6.9622
399903.SZ,20140425,2002.834,-18.389,-0.9098,7.078,7.046
399903.SZ,20140424,2021.223,-0.993,-0.0491,7.1241,7.105
399903.SZ,20140423,2022.216,0.53,0.0262,7.1582,7.1339
399903.SZ,20140422,2021.686,15.633,0.7793,7.159,7.145
399903.SZ,20140421,2006.053,-35.241,-1.7264,7.1159,7.0991
399903.SZ,20140418,2041.294,-1.484,-0.0726,7.2119,7.1997
399903.SZ,20140417,2042.778,-9.144,-0.4456,7.2319,7.2246
399903.SZ,20140416,2051.922,2.897,0.1414,7.2604,7.2509
399903.SZ,20140415,2049.025,-43.458,-2.0769,7.2471,7.2354
399903.SZ,20140414,2092.483,-9.916,-0.4717,7.3793,7.3642
399903.SZ,20140411,2102.399,-2.637,-0.1253,7.3971,7.3859
399903.SZ,20140410,2105.036,43.204,2.0954,7.4103,7.3984
399903.SZ,20140409,2061.832,-3.903,-0.1889,7.2852,7.271
399903.SZ,20140408,2065.735,54.987,2.7347,7.2801,7.2655
399903.SZ,20140404,2010.748,16.824,0.8438,7.1299,7.1156
399903.SZ,20140403,1993.924,-18.137,-0.9014,7.0871,7.0718
399903.SZ,20140402,2012.061,20.865,1.0479,7.1516,7.1361
399903.SZ,20140401,1991.196,13.284,0.6716,7.1,7.0846
399903.SZ,20140331,1977.912,-2.465,-0.1245,7.0999,7.0527
399903.SZ,20140328,1980.377,8.656,0.439,7.2951,7.1086
399903.SZ,20140327,1971.721,-6.688,-0.338,7.4139,7.0898
399903.SZ,20140326,1978.409,-4.304,-0.2171,7.5421,7.1412
399903.SZ,20140325,1982.713,-9.315,-0.4676,7.6862,7.1307
399903.SZ,20140324,1992.028,15.096,0.7636,7.7418,7.1686
399903.SZ,20140321,1976.932,73.452,3.8588,7.6933,7.0958
399903.SZ,20140320,1903.48,-22.862,-1.1868,7.5335,6.9113
399903.SZ,20140319,1926.342,-16.693,-0.8591,7.6332,6.9719
399903.SZ,20140318,1943.035,-10.038,-0.514,7.7126,6.9931
399903.SZ,20140317,1953.073,12.954,0.6677,7.738,7.0111
399903.SZ,20140314,1940.119,-17.697,-0.9039,7.6946,6.9699
399903.SZ,20140313,1957.816,25.208,1.3044,7.8037,7.0381
399903.SZ,20140312,1932.608,6.737,0.3498,7.7176,6.9586
399903.SZ,20140311,1925.871,9.767,0.5097,7.7338,6.9713
399903.SZ,20140310,1916.104,-58.672,-2.9711,7.7288,6.9668
399903.SZ,20140307,1974.776,-3.354,-0.1696,7.9045,7.1198
399903.SZ,20140306,1978.13,11.228,0.5708,7.9192,7.1209
399903.SZ,20140305,1966.902,-19.422,-0.9778,7.8834,7.0888
399903.SZ,20140304,1986.324,-3.979,-0.1999,7.9634,7.1607
399903.SZ,20140303,1990.303,0.084,0.0042,7.9864,7.1814
399903.SZ,20140228,1990.219,20.557,1.0437,7.9813,7.2038
399903.SZ,20140227,1969.662,0.706,0.0359,7.9676,7.1855
399903.SZ,20140226,1968.956,6.42,0.3271,7.9039,7.1281
399903.SZ,20140225,1962.536,-43.476,-2.1673,7.8787,7.1055
399903.SZ,20140224,2006.012,-53.161,-2.5817,7.9888,7.2014
399903.SZ,20140221,2059.173,-21.564,-1.0364,8.1718,7.3664
399903.SZ,20140220,2080.737,-19.178,-0.9133,8.2712,7.4526
399903.SZ,20140219,2099.915,34.819,1.6861,8.2601,7.4426
399903.SZ,20140218,2065.096,-37.079,-1.7638,8.1145,7.3114
399903.SZ,20140217,2102.175,7.612,0.3634,8.2264,7.4311
399903.SZ,20140214,2094.563,6.808,0.3261,8.1838,7.4016
399903.SZ,20140213,2087.755,-0.318,-0.0152,8.1655,7.385
399903.SZ,20140212,2088.073,1.758,0.0843,8.1575,7.3778
399903.SZ,20140211,2086.315,23.208,1.1249,8.1607,7.3807
399903.SZ,20140210,2063.107,42.505,2.1036,8.0704,7.2991
399903.SZ,20140207,2020.602,0.663,0.0328,7.9448,7.1854
399903.SZ,20140130,2019.939,-26.227,-1.2818,7.9524,7.1923
399903.SZ,20140129,2046.166,5.1,0.2499,8.0365,7.2684
399903.SZ,20140128,2041.066,9.191,0.4523,8.0036,7.2383
399903.SZ,20140127,2031.875,-30.3,-1.4693,7.9664,7.197
399903.SZ,20140124,2062.175,7.448,0.3625,8.0627,7.2804
399903.SZ,20140123,2054.727,-17.9,-0.8636,8.0413,7.2628
399903.SZ,20140122,2072.627,51.116,2.5286,8.1144,7.3236
399903.SZ,20140121,2021.511,17.797,0.8882,7.9665,7.1908
399903.SZ,20140120,2003.714,-11.387,-0.5651,7.9221,7.1507
399903.SZ,20140117,2015.101,-26.279,-1.2873,7.9796,7.2075
399903.SZ,20140116,2041.38,4.223,0.2073,8.0241,7.2477
399903.SZ,20140115,2037.157,-8.992,-0.4395,8.0319,7.2547
399903.SZ,20140114,2046.149,11.302,0.5554,8.0719,7.2908
399903.SZ,20140113,2034.847,-6.929,-0.3394,8.0399,7.262
399903.SZ,20140110,2041.776,-12.03,-0.5857,8.0289,7.252
399903.SZ,20140109,2053.806,-14.817,-0.7163,8.0596,7.2854
399903.SZ,20140108,2068.623,2.204,0.1067,8.1087,7.3361
399903.SZ,20140107,2066.419,-3.8,-0.1836,8.1288,7.3544
399903.SZ,20140106,2070.219,-40.689,-1.9276,8.1538,7.3761
399903.SZ,20140103,2110.908,-31.527,-1.4715,8.2388,7.4659
399903.SZ,20140102,2142.435,-12.799,-0.5939,8.3379,7.5558
399903.SZ,20131231,2155.234,33.485,1.5782,8.3822,7.5959
399903.SZ,20131230,2121.749,-7.568,-0.3554,8.2883,7.5108
399903.SZ,20131227,2129.317,36.031,1.7213,8.3351,7.5532
399903.SZ,20131226,2093.286,-35.446,-1.6651,8.2282,7.4563
399903.SZ,20131225,2128.732,10.777,0.5088,8.3504,7.567
399903.SZ,20131224,2117.955,2.241,0.1059,8.3151,7.5351
399903.SZ,20131223,2115.714,9.231,0.4382,8.3125,7.5327
399903.SZ,20131220,2106.483,-57.161,-2.6419,8.2356,7.4631
399903.SZ,20131219,2163.644,-24.292,-1.1103,8.4532,7.6602
399903.SZ,20131218,2187.936,2.544,0.1164,8.5226,7.7231
399903.SZ,20131217,2185.392,-8.64,-0.3938,8.5315,7.7312
399903.SZ,20131216,2194.032,-32.704,-1.4687,8.5656,7.7621
399903.SZ,20131213,2226.736,-4.736,-0.2122,8.5503,7.7635
399903.SZ,20131212,2231.472,-6.383,-0.2852,8.5959,7.8049
399903.SZ,20131211,2237.855,-42.104,-1.8467,8.6168,7.8239
399903.SZ,20131210,2279.959,1.991,0.0874,8.7621,7.9557
399903.SZ,20131209,2277.968,-5.193,-0.2274,8.7737,7.9663
399903.SZ,20131206,2283.161,-17.599,-0.7649,8.7922,7.9831
399903.SZ,20131205,2300.76,-9.172,-0.3971,8.8241,8.012
399903.SZ,20131204,2309.932,24.197,1.0586,8.8604,8.045
399903.SZ,20131203,2285.735,13.621,0.5995,8.7983,7.9887
399903.SZ,20131202,2272.114,4.351,0.1919,8.7958,7.9864
399903.SZ,20131129,2267.763,-3.284,-0.1446,8.6848,7.8856
399903.SZ,20131128,2271.047,21.806,0.9695,8.7075,7.9062
399903.SZ,20131127,2249.241,22.379,1.005,8.6354,7.8407
399903.SZ,20131126,2226.862,-2.46,-0.1103,8.5791,7.7896
399903.SZ,20131125,2229.322,-10.611,-0.4737,8.6111,7.8187
399903.SZ,20131122,2239.933,-8.602,-0.3826,8.6738,7.8756
399903.SZ,20131121,2248.535,-15.156,-0.6695,8.6829,7.8839
399903.SZ,20131120,2263.691,8.007,0.355,8.6801,7.8813
399903.SZ,20131119,2255.684,-18.538,-0.8151,8.6455,7.8499
399903.SZ,20131118,2274.222,82.626,3.7701,8.68,7.8812
399903.SZ,20131115,2191.596,41.426,1.9266,8.4329,7.6569
399903.SZ,20131114,2150.17,6.174,0.288,8.3216,7.5558
399903.SZ,20131113,2143.996,-53.692,-2.4431,8.3077,7.5432
399903.SZ,20131112,2197.688,25.745,1.1853,8.4668,7.6876
399903.SZ,20131111,2171.943,5.621,0.2595,8.4049,7.6315
399903.SZ,20131108,2166.322,-27.857,-1.2696,8.3833,7.6119
399903.SZ,20131107,2194.179,-3.725,-0.1695,8.4521,7.6743
399903.SZ,20131106,2197.904,-30.646,-1.3752,8.4487,7.6712
399903.SZ,20131105,2228.55,-2.728,-0.1223,8.5183,7.7344
399903.SZ,20131104,2231.278,-8.618,-0.3848,8.5214,7.7372
399903.SZ,20131101,2239.896,13.685,0.6147,8.5413,7.7553
399903.SZ,20131031,2226.211,-28.836,-1.2787,8.487,7.706
399903.SZ,20131030,2255.047,33.016,1.4858,8.5363,7.8558
399903.SZ,20131029,2222.031,26.803,1.221,8.4216,7.8208
399903.SZ,20131028,2195.228,-4.254,-0.1934,8.3337,7.753
399903.SZ,20131025,2199.482,-19.108,-0.8613,8.3316,7.8314
399903.SZ,20131024,2218.59,-19.467,-0.8698,8.4095,7.9077
399903.SZ,20131023,2238.057,-10.996,-0.4889,8.4951,7.9853
399903.SZ,20131022,2249.053,-25.177,-1.1071,8.5384,8.0455
399903.SZ,20131021,2274.23,31.677,1.4125,8.6065,8.1121
399903.SZ,20131018,2242.553,13.595,0.6099,8.5087,8.0249
399903.SZ,20131017,2228.958,-8.217,-0.3673,8.4853,8.0035
399903.SZ,20131016,2237.175,-32.779,-1.444,8.4948,8.0125
399903.SZ,20131015,2269.954,-10.623,-0.4658,8.5746,8.0896
399903.SZ,20131014,2280.577,-4.724,-0.2067,8.6284,8.1433
399903.SZ,20131011,2285.301,35.777,1.5904,8.6307,8.1474
399903.SZ,20131010,2249.524,-29.403,-1.2902,8.51,8.0335
399903.SZ,20131009,2278.927,8.007,0.3526,8.5971,8.1157
399903.SZ,20131008,2270.92,27.706,1.2351,8.5771,8.0968
399903.SZ,20130930,2243.214,7.531,0.3369,8.4996,8.0236
399903.SZ,20130927,2235.683,8.286,0.372,8.4752,8.0006
399903.SZ,20130926,2227.397,-41.648,-1.8355,8.4524,7.9791
399903.SZ,20130925,2269.045,-15.757,-0.6896,8.5794,8.099
399903.SZ,20130924,2284.802,-43.249,-1.8577,8.6227,8.1398
399903.SZ,20130923,2328.051,30.34,1.3204,8.7385,8.2491
399903.SZ,20130918,2297.711,2.245,0.0978,8.6515,8.167
399903.SZ,20130917,2295.466,-50.11,-2.1364,8.6489,8.1665
399903.SZ,20130916,2345.576,-12.587,-0.5338,8.8144,8.3228
399903.SZ,20130913,2358.163,-26.01,-1.0909,8.8468,8.3534
399903.SZ,20130912,2384.173,33.082,1.4071,8.9428,8.444
399903.SZ,20130911,2351.091,10.468,0.4472,8.8593,8.3652
399903.SZ,20130910,2340.623,36.168,1.5695,8.8107,8.3193
399903.SZ,20130909,2304.455,101.064,4.5867,8.7516,8.2635
399903.SZ,20130906,2203.391,15.737,0.7194,8.3959,7.9276
399903.SZ,20130905,2187.654,-7.371,-0.3358,8.3561,7.89
399903.SZ,20130904,2195.025,-2.323,-0.1057,8.3704,7.9035
399903.SZ,20130903,2197.348,30.398,1.4028,8.3702,7.9034
399903.SZ,20130902,2166.95,4.028,0.1862,8.2735,7.812
399903.SZ,20130830,2162.922,2.299,0.1064,8.2687,7.8236
399903.SZ,20130829,2160.623,-6.921,-0.3193,8.2586,7.8965
399903.SZ,20130828,2167.544,-14.413,-0.6606,8.2856,7.9771
399903.SZ,20130827,2181.957,1.967,0.0902,8.3221,8.0117
399903.SZ,20130826,2179.99,44.589,2.0881,8.3314,8.0261
399903.SZ,20130823,2135.401,-20.524,-0.952,8.2022,7.9136
399903.SZ,20130822,2155.925,-5.469,-0.253,8.257,7.9996
399903.SZ,20130821,2161.394,-7.11,-0.3279,8.2871,8.0408
399903.SZ,20130820,2168.504,-16.893,-0.773,8.2998,8.0522
399903.SZ,20130819,2185.397,23.707,1.0967,8.3655,8.0924
399903.SZ,20130816,2161.69,-6.341,-0.2925,8.3301,8.0662
399903.SZ,20130815,2168.031,-20.578,-0.9402,8.3334,8.0764
399903.SZ,20130814,2188.609,-10.828,-0.4923,8.3911,8.1331
399903.SZ,20130813,2199.437,8.196,0.374,8.4141,8.1562
399903.SZ,20130812,2191.241,69.141,3.2581,8.4052,8.1567
399903.SZ,20130809,2122.1,7.917,0.3745,8.2014,7.959
399903.SZ,20130808,2114.183,-6.401,-0.3019,8.1793,7.9405
399903.SZ,20130807,2120.584,-9.437,-0.443,8.1909,7.9521
399903.SZ,20130806,2130.021,8.351,0.3936,8.2428,8.0089
399903.SZ,20130805,2121.67,24.294,1.1583,8.2308,7.9972
399903.SZ,20130802,2097.376,-1.239,-0.059,8.1635,7.9318
399903.SZ,20130801,2098.615,44.427,2.1628,8.1738,7.9405
399903.SZ,20130731,2054.188,3.016,0.147,8.0573,7.8272
399903.SZ,20130730,2051.172,21.773,1.0729,8.051,7.8282
399903.SZ,20130729,2029.399,-48.306,-2.325,7.9561,7.7371
399903.SZ,20130726,2077.705,-10.301,-0.4933,8.099,7.8761
399903.SZ,20130725,2088.006,-4.703,-0.2247,8.1398,7.9157
399903.SZ,20130724,2092.709,-23.786,-1.1238,8.1642,7.9394
399903.SZ,20130723,2116.495,58.995,2.8673,8.228,8.006
399903.SZ,20130722,2057.5,3.629,0.1767,8.0885,7.8704
399903.SZ,20130719,2053.871,-49.786,-2.3666,8.0798,7.8607
399903.SZ,20130718,2103.657,-40.875,-1.906,8.1607,7.9393
399903.SZ,20130717,2144.532,-30.343,-1.3952,8.2706,8.0463
399903.SZ,20130716,2174.875,6.665,0.3074,8.3559,8.1305
399903.SZ,20130715,2168.21,23.992,1.1189,8.351,8.1236
399903.SZ,20130712,2144.218,-55.887,-2.5402,8.309,8.0835
399903.SZ,20130711,2200.105,106.978,5.1109,8.4615,8.2319
399903.SZ,20130710,2093.127,54.452,2.671,8.1878,7.9689
399903.SZ,20130709,2038.675,-2.372,-0.1162,8.0558,7.8404
399903.SZ,20130708,2041.047,-49.317,-2.3593,8.0339,7.8184
399903.SZ,20130705,2090.364,8.992,0.432,8.1773,7.958
399903.SZ,20130704,2081.372,17.469,0.8464,8.1394,7.921
399903.SZ,20130703,2063.903,-23.058,-1.1049,8.103,7.8856
399903.SZ,20130702,2086.961,-2.627,-0.1257,8.165,7.9459
399903.SZ,20130701,2089.588,2.535,0.1215,8.1437,7.9252
399903.SZ,20130628,2087.053,47.721,2.34,8.0461,7.8295
399903.SZ,20130627,2039.332,2.492,0.1223,7.8805,7.6683
399903.SZ,20130626,2036.84,-12.849,-0.6269,7.8317,7.6209
399903.SZ,20130625,2049.689,-2.547,-0.1241,7.9238,7.7105
399903.SZ,20130624,2052.236,-138.744,-6.3325,7.9218,7.7085
399903.SZ,20130621,2190.98,-2.176,-0.0992,8.3309,8.1066
399903.SZ,20130620,2193.156,-72.848,-3.2148,8.4318,8.2049
399903.SZ,20130619,2266.004,-21.402,-0.9356,8.6637,8.4305
399903.SZ,20130618,2287.406,15.974,0.7033,8.7413,8.506
399903.SZ,20130617,2271.432,-15.576,-0.6811,8.7389,8.5036
399903.SZ,20130614,2287.008,6.486,0.2844,8.7805,8.5441
399903.SZ,20130613,2280.522,-82.562,-3.4938,8.7558,8.5201
399903.SZ,20130607,2363.084,-39.717,-1.6529,8.9961,8.7539
399903.SZ,20130606,2402.801,-29.899,-1.229,9.1079,8.8627
399903.SZ,20130605,2432.7,-10.879,-0.4452,9.209,8.9611
399903.SZ,20130604,2443.579,-28.283,-1.1442,9.227,8.9786
399903.SZ,20130603,2471.862,-4.937,-0.1993,9.3,9.0497
399903.SZ,20130531,2476.799,-20.951,-0.8388,9.2965,9.0463
399903.SZ,20130530,2497.75,-8.018,-0.32,9.3557,9.1038
399903.SZ,20130529,2505.768,-9.068,-0.3606,9.3928,9.1399
399903.SZ,20130528,2514.836,53.29,2.1649,9.4093,9.156
399903.SZ,20130527,2461.546,-3.455,-0.1402,9.2624,9.0131
399903.SZ,20130524,2465.001,7.586,0.3087,9.278,9.0282
399903.SZ,20130523,2457.415,-43.035,-1.7211,9.2636,9.0144
399903.SZ,20130522,2500.45,4.376,0.1753,9.3923,9.1396
399903.SZ,20130521,2496.074,-6.861,-0.2741,9.397,9.1442
399903.SZ,20130520,2502.935,20.626,0.8309,9.4124,9.1592
399903.SZ,20130517,2482.309,36.662,1.4991,9.3524,9.1008
399903.SZ,20130516,2445.647,42.431,1.7656,9.2173,8.9693
399903.SZ,20130515,2403.216,8.378,0.3498,9.1047,8.8597
399903.SZ,20130514,2394.838,-37.892,-1.5576,9.0899,8.8453
399903.SZ,20130513,2432.73,-14.185,-0.5797,9.2043,8.9567
399903.SZ,20130510,2446.915,14.246,0.5856,9.2535,9.0046
399903.SZ,20130509,2432.669,-16.534,-0.6751,9.2142,8.9663
399903.SZ,20130508,2449.203,10.149,0.4161,9.2673,9.0179
399903.SZ,20130507,2439.054,4.614,0.1895,9.2211,8.9731
399903.SZ,20130506,2434.44,29.24,1.2157,9.2157,8.9678
399903.SZ,20130503,2405.2,40.843,1.7274,9.13,8.8843
399903.SZ,20130502,2364.357,-0.206,-0.0087,9.0104,8.768
399903.SZ,20130426,2364.563,-17.469,-0.7334,9.0094,8.903
399903.SZ,20130425,2382.032,-23.455,-0.9751,9.1051,9.0289
399903.SZ,20130424,2405.487,39.925,1.6878,9.1577,9.1014
399903.SZ,20130423,2365.562,-78.749,-3.2217,9.0583,9.0037
399903.SZ,20130422,2444.311,-6.618,-0.27,9.3372,9.2392
399903.SZ,20130419,2450.929,72.872,3.0644,9.3812,9.2715
399903.SZ,20130418,2378.057,7.761,0.3274,9.176,9.0699
399903.SZ,20130417,2370.296,-8.023,-0.3373,9.1601,9.0622
399903.SZ,20130416,2378.319,19.369,0.8211,9.1942,9.0955
399903.SZ,20130415,2358.95,-21.128,-0.8877,9.1559,9.0576
399903.SZ,20130412,2380.078,-13.968,-0.5834,9.2441,9.1449
399903.SZ,20130411,2394.046,-6.085,-0.2535,9.2795,9.1848
399903.SZ,20130410,2400.131,-2.77,-0.1153,9.2955,9.2005
399903.SZ,20130409,2402.901,15.926,0.6672,9.2932,9.1981
399903.SZ,20130408,2386.975,-17.385,-0.7231,9.256,9.1582
399903.SZ,20130403,2404.36,4.81,0.2005,9.3263,9.2262
399903.SZ,20130402,2399.55,1.039,0.0433,9.3012,9.2007
399903.SZ,20130401,2398.511,-7.401,-0.3076,9.3479,9.1956
399903.SZ,20130329,2405.912,-1.753,-0.0728,9.3764,9.2198
399903.SZ,20130328,2407.665,-90.793,-3.634,9.4568,9.1315
399903.SZ,20130327,2498.458,6.035,0.2421,9.7661,9.4415
399903.SZ,20130326,2492.423,-44.939,-1.7711,9.9401,9.5159
399903.SZ,20130325,2537.362,-5.65,-0.2222,10.1159,9.6651
399903.SZ,20130322,2543.012,4.139,0.163,10.1544,9.7474
399903.SZ,20130321,2538.873,-2.573,-0.1012,10.0099,9.7255
399903.SZ,20130320,2541.446,89.362,3.6443,10.0085,9.7242
399903.SZ,20130319,2452.084,23.93,0.9855,9.7711,9.4757
399903.SZ,20130318,2428.154,-36.465,-1.4795,9.687,9.3976
399903.SZ,20130315,2464.619,5.332,0.2168,9.8762,9.5861
399903.SZ,20130314,2459.287,3.525,0.1435,9.82,9.5209
399903.SZ,20130313,2455.762,-27.256,-1.0977,9.8348,9.492
399903.SZ,20130312,2483.018,-32.703,-1.2999,9.9231,9.5778
